track_id,tsne-one,tsne-two,tsne-three
2qRN7PWiHRLprw4FpDeI9N,3.0784614,3.50054,-2.6492286
01IQ4aQgOf0Kkq3a273hmO,2.6480615,-3.9352145,-3.9223118
2WxUIiq06XXPYWl9YcRJnD,6.370932,-6.594748,-1.4117866
0jtsTHyFUH1p5sBC1J77NV,-2.2973604,4.120155,1.3702838
4DuUwzP4ALMqpquHU0ltAB,-0.5661817,2.0121186,-4.0399895
5nWVyZaCwtfAkBnwDuXjBh,-0.04409313,1.0271558,8.508364
77KMttn3Lic7ZQKDlPqp8v,3.0972855,1.0199803,-4.202607
5cz0T1Q8AmpY18TDLAe2ja,7.2591257,1.9541794,-3.9825501
33QXHN1SzNgHIRPr7qYknV,3.3932455,4.488633,2.346665
4x3mum2YGHtIBrgUKiNt4F,-2.437325,-0.2303625,-1.1130409
4SHKs8ugjoATC3MgVym7Gs,1.1017193,1.3623416,-1.8647939
0bMyxvtbPa7HFemLjzw0xX,-1.0229963,1.1792755,0.3996762
20m8ZHA6Jevqo1xnhQffQu,-3.2985115,-2.331134,-2.2231855
7wAFfH245FJP77ZugGVISe,3.1400275,3.7784064,1.3851873
5ruI0qfmxe4gNm1cWILqTw,7.4005256,1.973978,-3.3490055
7Ge141qhUeuglcOvgAkWBy,-0.6998148,-0.19657993,-5.034609
1nU6V2Fm6cirxXC82FYKjz,-2.3389852,9.000568,1.3609817
5n6gBhdEjCuj3obgCoTEFD,1.396717,-0.8358046,-1.516325
6zAXl7WqhGuOuTDkPDKQ7P,-1.9480687,-2.286071,-0.6170025
4wmZtoif8SGm7PDqgKrEXr,3.334581,1.5355759,-2.601342
2gC7erdFPRnp9ZQ3AXgfCv,-2.0105782,0.11649336,0.93108916
2ny1lTxfuQls8r5yX4Ad3g,-2.7415676,-2.647688,-0.48956192
5FDCDBFDKpf7TLzDx6r2Lp,2.451132,-0.5185501,-3.6329184
4Iedi94TIaB2GGb1nMB68v,1.8908979,0.732613,-1.3145317
6eVxH9Kyanzrw636zJRPcw,-1.8144833,-2.349376,0.025253596
7im3jaJBEYivH5JKXMh1Yy,-2.8352163,0.38304985,0.6964168
6CN7FuZ7o1xle9TNxApGeQ,2.6744642,8.298389,-0.7263541
0uinQuLSYDMua89kLVVnjv,-0.5752948,-2.3252926,-8.119144
5iZ5wjTTxSIv8Cfrhj6Jla,-0.68797106,4.779822,-1.3894469
26rIWI1QTPClaOOI4Kbxhe,3.2855315,1.0770674,-0.04191724
1GxoFQZxD7tFhQFUD9F0dD,-0.62072456,1.7912028,-6.4905295
6EW1fwOk4JHmTZKINZsyjB,2.3324234,5.252613,-2.0510457
3aQem4jVGdhtg116TmJnHz,2.8657992,-0.21135427,1.7470796
65OVbaJR5O1RmwOQx0875b,5.671344,3.6920736,4.983507
4FRW5Nza1Ym91BGV4nFWXI,-1.2573502,9.397251,3.9002013
3Kwdm0iLyEiRB8InsZoo6n,6.0560718,-2.2260995,4.3058553
4ywUkS8jnN4Y3kZs4w5eCy,4.5558066,1.2865244,8.598686
3UDvm8ln2Xo11NZY34lT9G,8.077054,-1.6957008,-0.9911409
0BQW4HPxTjhPFfgVbbsmLR,4.4116316,1.3035644,8.590464
77Htork44CSMkOJLfGJIaA,4.4200473,1.2970061,8.58617
4pRTJT48FTbURaikYmSCYh,-1.5595828,-3.823812,6.5238585
67BtfxlNbhBmCDR2L2l8qd,1.5537195,-3.4936616,-8.43115
4iJyoBOLtHqaGxP12qzhQI,5.182081,7.2806993,-1.9628855
1EJIcDYXwSqipW5dFe4uJz,-8.265046,0.43607292,3.7574573
6BvcWv1vfVJSoWix7L5BAP,-2.3901045,8.406921,-3.3739674
43PGPuHIlVOc04jrZVh9L6,5.666721,0.7276301,0.8751045
1dg3qy5DjoJodawfOCgrTP,5.0573125,4.411036,-4.3226247
4eNOLmx8r2IJAVKvBBL1jv,4.90597,0.21326186,0.7534607
3J8EOeKLTLXORtWPpOU5bE,6.6673517,0.43263,1.9625791
6toQdWWc4noiOk3Eo5mVDS,-0.21242793,-8.006202,1.8984897
78kRuYSCcGacK4Yyrf99mm,4.565849,1.3092066,8.607129
57VeLYXrvNxe8Vs18K2M9W,8.443649,-1.5923926,-1.7036332
0YrKSfpvflYnLSBd4Jtu6J,4.814255,0.11361842,0.56259847
4ELmykSaWrdjQS5iADqHxS,-2.2754095,-7.825579,1.3314307
7o4gBbTM6UBLkOYPw9xMCz,8.408976,-1.6496229,-1.2549714
6rTInqW3YECMkQsBEHw4sd,6.6417437,0.45050964,1.7674563
1IIKrJVP1C9N7iPtG6eOsK,7.9883227,0.98717284,-2.1472201
61Oo3DUJubecZQosjho6Pp,-4.5284514,-0.3637654,-5.8801193
2YVt7k1qZXFhzYDe8FMDW6,4.005164,-1.1767886,0.9215878
58AGoOGbwsQMhBbH0eFLRR,-3.3919005,0.29535747,-6.8019676
26rIWI1QTPClaOOI4Kbxhe,3.3262577,1.056291,-0.052504525
1GxoFQZxD7tFhQFUD9F0dD,-0.4828938,1.6861806,-6.489394
6CN7FuZ7o1xle9TNxApGeQ,2.7078118,8.302737,-0.6806493
5FDCDBFDKpf7TLzDx6r2Lp,2.5251043,-0.6628701,-3.7606444
3DhQknNJsPtkRj1D7bxjvl,2.302464,5.759239,-1.6033561
3shHzEWwP2671lV4AscHhZ,-1.3919317,-5.3880215,-5.628282
37lmrBNccDerxQfPb6mFaB,0.55427253,-10.901703,0.91672456
5lw8Mgb4LyhriPIC86gV6e,-2.1582112,-2.6931527,-8.4426155
0wUnKWRBSBG4BN3WJPCLws,3.2138047,-2.5914392,-4.2391047
4TIqzdAssasqx3DAe6cG9J,5.128756,3.852645,4.6729665
3JVTsvTldB6arHVlmxmTnM,-2.8505676,3.0993836,-3.461355
2gyYjQWXKxemhAyMPgctIx,-2.509925,6.0338273,5.012007
67ZJlVhmUeJI583DwI1oYw,-4.311352,-6.1283717,1.2990011
4LfTJmk4x4aCM2ggMvgRCM,-2.493223,-1.3340601,-4.7958136
4XVoOlgRCYC8yssdOBmLPF,-1.0418087,-1.7942063,1.8067843
4JJcP0Rv9AgyPD6ZGaC8EE,5.4664054,3.1665664,-4.133075
0mG6igzxbH55XRyq3ygEh8,1.508549,-3.8192673,-8.239801
637YZncqOkeFzcTmr7YijJ,5.6680236,0.4430349,1.1198491
3mXOssdHHkN6AvLw6ZgKiL,1.513675,-3.8869748,-8.243299
1JXBNvlDEl2epKSJ9EOgKX,4.835785,3.6447353,4.3870573
4sbyUpMYCeJXwZicQV9YrE,2.9344008,7.782626,1.125825
3yaYgjEFkRw3PVjW9mV1TO,2.8105903,-0.26223513,1.7142663
7s2EPEksVMUpvoIC1YGbKq,4.64326,0.118586704,0.9512746
4B18CycK7KwC8gC1pQ4Az5,4.053796,-1.032892,0.941425
4CyNQIQasNUfpT9nrnmX0S,-4.329508,-6.02338,1.2968528
6iBlllot0wdy8f7V5t8OnR,-3.88708,6.283749,-7.1094728
5KQxun2WxwDMsV7HCN2ONK,5.0382543,4.3664446,-4.2416043
26LC5kDFE0vWJzVyaENajX,-3.68121,-7.0367084,-3.504622
4mOkfIYbMX9PXx27hj8NTi,2.6725814,-0.36604258,1.7422898
5cX92psZ1aSHr6rTmGQMps,-3.0060441,-7.6080804,0.9790417
0Ddk8Ha9xW6332fYrMVtTa,3.2329664,7.9270134,0.59857345
4VYEnxm7lmtG5sEEbcmORB,6.2591043,0.26503208,1.5221192
6DZz58CbF0AKw5PCKqNKcM,3.733885,5.421042,5.448963
0RbW8kWozrVSIGb4V13o0o,3.4786146,5.402395,5.016759
0Zm7NKJgoKY6ZWwtoEUILK,6.2046404,3.430429,4.9810257
42ZrMq4BKsWDrrbMnMRYaK,3.4699025,5.440251,5.128209
7Bpx2vsWfQFBACRz4h3IqH,6.080739,3.5328913,5.1078053
37Nqx7iavZpotJSDXZWbJ3,6.2999954,0.44893292,1.3845048
40iJIUlhi6renaREYGeIDS,6.2310276,3.5282817,5.436975
0k1WUmIRnG3xU6fvvDVfRG,7.1214685,2.166283,3.240786
2BcMwX1MPV6ZHP4tUT9uq6,6.7715435,0.47805494,1.8528152
08XWh5c0BMyD1nKVxxl91z,7.788461,0.55571365,0.34653193
50ceCGZ3oD3U5caQV5bP6f,-2.0888731,8.767688,-3.4046073
4s7QLoImIwmPi9L6dq1nVW,6.3112593,3.6709712,5.5627227
7F9cT6hIRhnFCYP6GKS0tf,4.3261313,1.6228372,5.868957
6pmNoWKk0r6zfIjWneJRxR,1.5303104,-3.8228157,-8.187493
1Is8hGpkGMiePASAxBluxM,3.3067405,7.9942284,0.39125493
0e8nrvls4Qqv5Rfa2UhqmO,3.4551284,8.036317,0.35688984
5bBzkJE9BqYTL27webAUCw,5.444316,3.0804827,-4.03747
34D6FJysnQioVingDKufuf,5.081944,4.1152353,4.796343
4yNoUQkYf1QF8iYlEzNynH,5.466323,3.4710069,-4.1335263
5JrljwNvTFN6y7b5a5Nzq7,7.6536455,3.4734175,0.47668704
6oFJuAS9OYFfMRFJ08SI1S,2.840519,7.560563,1.7429327
